,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Depth,Mod
298,280,17,187,8,74,70,24,28,-72,0.12017052225180065,35,Combined
301,285,15,193,5,83,73,24,30,-78,0.12018496533285312,35,Combined
1182,293,0,203,84,23,5,68,86,-4,0.12021997482794013,35,Combined
3734,274,14,10,21,153,64,338,36,-128,0.12022832731506176,35,Combined
2071,294,15,198,23,55,61,186,64,-116,0.12029611740820918,35,Combined
3251,279,13,18,35,171,51,332,44,-146,0.12033206458862374,35,Combined
1906,284,18,187,20,53,62,178,66,-112,0.12033710439376757,35,Combined
1351,299,11,195,51,37,36,72,56,-20,0.1203613288839877,35,Combined
1142,291,12,150,73,23,9,68,74,2,0.12036476284488597,35,Combined
1807,294,11,193,40,37,47,174,68,-134,0.12041191992012866,35,Combined
2491,286,17,21,16,152,66,210,64,-72,0.12042247408011887,35,Combined
2330,290,16,199,0,109,73,200,62,-90,0.12045912657784333,35,Combined
245,290,16,19,0,109,73,20,28,-90,0.12045912657784517,35,Combined
2686,283,7,19,40,184,48,224,64,-44,0.12051313928514377,35,Combined
139,281,21,11,0,101,69,12,24,-90,0.12051684814299286,35,Combined
2211,281,20,11,0,101,69,192,66,-90,0.12051684814299286,35,Combined
3358,287,9,49,71,194,15,332,72,-176,0.12055233549548756,35,Combined
535,288,15,192,19,54,64,44,34,-54,0.12056267678631713,35,Combined
1042,292,19,183,43,40,40,68,46,-18,0.1206004900557631,35,Combined
1715,297,7,196,53,32,35,170,72,-148,0.1206471508353809,35,Combined
1604,297,8,177,73,29,14,164,86,-164,0.12067286413831642,35,Combined
2166,293,19,197,16,69,64,190,66,-108,0.12072121000255127,35,Combined
3517,285,2,19,60,194,29,334,68,-160,0.12076451316981858,35,Combined
1784,299,9,195,54,35,33,172,74,-148,0.1207778773980809,35,Combined
3696,290,0,20,78,200,11,336,82,-172,0.12082956634103958,35,Combined
2421,274,10,9,25,165,62,206,60,-60,0.12085002076171443,35,Combined
3069,291,1,29,80,201,9,246,84,-8,0.12086168597775045,35,Combined
3525,289,9,51,71,196,15,334,72,-176,0.12087210798455103,35,Combined
1761,296,9,195,47,34,40,172,70,-142,0.1209923430298413,35,Combined
1512,290,13,178,58,28,28,162,80,-150,0.12101055755083305,35,Combined
3406,106,1,10,77,196,12,332,82,-170,0.12102010580680451,35,Combined
1608,295,13,172,65,30,19,164,86,-156,0.12110788951821846,35,Combined
3622,274,10,9,26,165,61,336,42,-132,0.12111956272845929,35,Combined
651,290,14,192,26,46,59,52,38,-44,0.12113344263868041,35,Combined
2283,277,18,10,10,129,68,196,64,-78,0.12114490781544916,35,Combined
1350,296,16,184,51,37,33,72,54,-14,0.12118734807674121,35,Combined
4087,285,19,19,11,139,67,356,28,-116,0.12118999305686239,35,Combined
206,286,14,15,0,106,74,16,30,-90,0.12120425408512335,35,Combined
2252,286,14,15,0,106,75,196,60,-90,0.12120425408512335,35,Combined
3722,110,1,2,85,200,4,336,88,-176,0.12121082316346986,35,Combined
914,294,19,190,34,48,49,66,40,-28,0.12124801474026047,35,Combined
3087,293,1,41,85,203,4,248,88,-4,0.121263240207972,35,Combined
1616,297,4,196,64,29,25,166,76,-158,0.12128038854272233,35,Combined
1401,295,12,167,69,29,15,72,70,-2,0.12129067833885224,35,Combined
3410,286,1,28,82,196,7,332,84,-176,0.12129467296281153,35,Combined
1368,299,7,196,57,34,31,72,62,-18,0.12129634025494301,35,Combined
3246,284,1,19,74,193,15,330,78,-170,0.12132776078986025,35,Combined
436,282,18,187,15,59,65,36,30,-58,0.12136896820559355,35,Combined
3425,282,14,23,36,174,50,334,44,-148,0.12140395523841874,35,Combined
2720,284,9,23,41,184,47,226,66,-44,0.1214124550731192,35,Combined
1319,295,1,198,77,25,12,70,80,-8,0.12141626648969053,35,Combined
2097,293,19,195,22,61,59,186,68,-114,0.12144306889141704,35,Combined
2532,283,17,20,23,160,60,212,66,-64,0.12145769888175867,35,Combined
207,284,15,194,0,100,74,16,30,-88,0.12146724703348892,35,Combined
3540,286,0,17,67,196,22,334,74,-164,0.12149204093457536,35,Combined
1367,295,15,177,59,33,26,72,60,-8,0.12150835559028109,35,Combined
2246,288,20,196,5,92,68,194,66,-96,0.12150847317656453,35,Combined
4112,281,19,14,7,124,68,358,26,-108,0.121510429244904,35,Combined
2007,297,15,197,33,48,52,182,68,-126,0.12152292968264723,35,Combined
2404,288,18,20,7,130,69,204,64,-82,0.12154936866206682,35,Combined
617,291,14,195,22,52,62,50,36,-50,0.12155548182737644,35,Combined
2510,286,14,21,19,161,65,212,62,-68,0.12156744121470257,35,Combined
3016,107,1,9,80,197,9,242,82,-6,0.12156967566540881,35,Combined
3936,279,18,14,15,142,65,346,30,-122,0.1215709780973991,35,Combined
3098,275,5,12,45,180,43,328,56,-150,0.12157527869468286,35,Combined
2700,277,3,10,50,184,39,224,66,-32,0.12158731761307215,35,Combined
626,287,22,188,21,58,58,52,30,-42,0.12159224864567743,35,Combined
566,290,21,193,16,68,62,48,28,-52,0.12159826781014177,35,Combined
2442,275,14,12,24,158,60,206,64,-62,0.12165014804754971,35,Combined
1347,299,12,193,49,39,37,72,54,-20,0.12166825692941007,35,Combined
48,285,19,18,6,126,68,4,26,-106,0.12167492772507277,35,Combined
507,291,15,197,14,66,68,42,32,-62,0.12167591139786378,35,Combined
4093,276,17,8,6,117,71,356,28,-104,0.12169850099832057,35,Combined
1050,298,11,197,42,40,45,68,50,-28,0.12170995414451,35,Combined
3659,286,9,26,46,187,41,336,54,-154,0.1217881449217808,35,Combined
3464,286,11,29,48,186,39,334,54,-158,0.12180265959931198,35,Combined
214,289,19,19,0,112,70,18,26,-92,0.12183210392698868,35,Combined
3735,282,16,21,28,166,56,338,38,-140,0.12186180919176924,35,Combined
3669,290,5,38,72,198,16,336,74,-172,0.12186649587640168,35,Combined
324,284,15,192,7,76,72,26,30,-74,0.1218803130918645,35,Combined
2069,281,16,189,7,77,71,186,62,-98,0.12188541286576222,35,Combined
1232,298,8,197,51,34,36,70,58,-22,0.12189116913620478,35,Combined
2748,283,6,20,46,187,43,228,66,-38,0.12190365117202161,35,Combined
1441,112,0,202,84,22,5,158,86,-176,0.12194562086322293,35,Combined
1387,295,14,171,65,30,19,72,66,-4,0.12196744122997934,35,Combined
989,290,5,174,77,21,11,66,78,-4,0.12208985911748511,35,Combined
2603,276,4,10,41,180,48,218,62,-42,0.12212910397718148,35,Combined
3230,101,0,10,63,191,26,330,72,-160,0.12213466454406198,35,Combined
2659,284,10,21,35,180,52,222,64,-50,0.12213702974176052,35,Combined
278,286,15,195,3,90,74,22,30,-82,0.1221825642335251,35,Combined
2876,284,10,32,59,189,28,234,78,-28,0.12218441840500002,35,Combined
1570,290,15,179,52,30,33,164,78,-144,0.12219890007832943,35,Combined
1263,292,15,169,63,28,20,70,64,-4,0.1222100401626662,35,Combined
2691,278,2,10,48,185,41,224,64,-34,0.12223227186414494,35,Combined
1437,291,4,184,76,22,12,158,84,-168,0.12223536525816418,35,Combined
164,280,21,190,1,96,68,14,24,-86,0.12226259603111843,35,Combined
1898,294,12,195,34,41,52,178,66,-128,0.12228288961043086,35,Combined
221,279,19,187,5,82,69,18,26,-78,0.12229233145567611,35,Combined
921,291,20,184,38,43,44,66,42,-22,0.12229407977749743,35,Combined
2728,285,11,26,40,182,47,226,68,-46,0.12229536988323046,35,Combined
3770,285,11,24,39,182,48,338,48,-148,0.12230034229901238,35,Combined
1640,298,5,194,69,30,19,166,80,-162,0.12230034612019286,35,Combined
387,290,15,198,7,82,72,32,30,-74,0.12230302339608723,35,Combined
3623,284,14,25,36,176,50,336,44,-148,0.12230620705888759,35,Combined
3077,111,1,2,85,201,4,246,86,-2,0.12232281160942836,35,Combined
3785,293,11,127,78,23,2,338,84,170,0.12234373003386426,35,Combined
3316,279,2,12,48,187,41,332,60,-150,0.12240315033925953,35,Combined
113,280,15,11,1,108,74,8,30,-94,0.12243144577800742,35,Combined
2541,285,13,21,22,167,63,214,62,-64,0.1224437719828192,35,Combined
2896,287,9,33,57,191,30,236,76,-30,0.12244843123707425,35,Combined
2628,281,7,17,36,181,52,220,62,-48,0.1224497560838203,35,Combined
2351,276,17,11,16,142,66,200,64,-72,0.12246790216969312,35,Combined
2142,291,15,197,14,67,68,190,62,-106,0.12246968647151339,35,Combined
2051,280,20,187,7,78,68,184,66,-98,0.12253232485923467,35,Combined
793,288,17,184,38,37,46,60,44,-26,0.12253804924888688,35,Combined
1115,291,14,167,65,26,19,68,66,-4,0.12259282324190073,35,Combined
3070,111,0,21,81,201,8,246,84,-6,0.12259408742894234,35,Combined
3093,276,7,13,44,178,44,328,54,-150,0.12260182271570452,35,Combined
138,283,21,13,0,105,68,12,24,-92,0.12262261968735601,35,Combined
155,279,17,188,1,92,72,12,28,-86,0.12263618773025065,35,Combined
2288,286,14,16,1,113,74,198,60,-88,0.12263854151670123,35,Combined
2576,275,5,10,39,178,49,216,62,-44,0.12267028292996282,35,Combined
2858,101,0,10,64,192,25,234,72,-18,0.1226928882533668,35,Combined
1239,292,16,174,57,31,27,70,58,-8,0.1227086499895582,35,Combined
2473,282,11,17,20,164,65,210,60,-66,0.12271913500304905,35,Combined
3127,279,2,13,60,188,29,328,68,-160,0.12274339000150655,35,Combined
1706,298,9,189,64,33,23,168,80,-156,0.12275959977094072,35,Combined
37,288,16,21,10,143,70,2,30,-112,0.12276644092717967,35,Combined
2804,279,3,15,60,187,29,230,72,-24,0.1227764721486174,35,Combined
3424,273,10,9,27,164,59,334,42,-134,0.12277988704833419,35,Combined
280,286,21,194,4,94,68,24,24,-80,0.12278424105463037,35,Combined
2360,274,11,9,20,156,65,202,60,-66,0.12281673995904611,35,Combined
3981,275,14,8,12,136,70,348,32,-114,0.12285643302622627,35,Combined
3809,279,17,16,21,155,61,340,34,-132,0.12289844422192966,35,Combined
3108,276,3,11,49,183,39,328,60,-152,0.12289905280169133,35,Combined
3237,102,0,10,66,192,23,330,74,-162,0.12291514844425651,35,Combined
4015,275,14,8,11,135,71,350,32,-112,0.12293173657342794,35,Combined
2658,277,10,17,43,177,44,220,68,-42,0.1229657275580406,35,Combined
2868,286,11,32,55,189,32,234,76,-32,0.12297905129736161,35,Combined
230,285,15,194,1,97,74,18,30,-86,0.12298237912154955,35,Combined
3599,288,5,135,83,19,2,334,88,174,0.12303108515352164,35,Combined
1438,291,5,180,74,22,14,158,84,-166,0.12303360810029486,35,Combined
2480,286,15,21,15,155,67,210,62,-72,0.12304757660810756,35,Combined
536,287,15,191,20,52,63,44,34,-52,0.12308369781037581,35,Combined
46,283,13,15,8,136,73,2,32,-106,0.12310179378106083,35,Combined
900,288,7,120,82,18,1,64,84,4,0.12311661350417744,35,Combined
2961,106,1,11,71,196,18,240,76,-12,0.12317266484105538,35,Combined
392,283,17,189,12,64,68,32,30,-64,0.12317482084879139,35,Combined
3017,289,9,45,69,196,18,242,84,-20,0.12319102225525493,35,Combined
2352,286,14,17,6,132,73,202,60,-82,0.12320439694974207,35,Combined
4034,276,18,9,9,125,69,352,28,-110,0.12320578076916125,35,Combined
254,285,15,194,2,93,74,20,30,-84,0.12321049080181241,35,Combined
45,285,14,17,9,140,72,2,32,-108,0.12327920903314991,35,Combined
3092,277,8,15,45,179,43,328,54,-152,0.12327981759610537,35,Combined
3850,279,8,14,28,174,59,340,44,-134,0.1232838791062615,35,Combined
854,290,20,184,35,44,46,64,40,-24,0.12329552558411218,35,Combined
2152,277,16,8,3,109,72,190,62,-86,0.12331767063095736,35,Combined
2191,276,16,8,7,120,71,192,62,-82,0.12332258651462943,35,Combined
1381,298,6,197,61,32,27,72,66,-16,0.12335631063667028,35,Combined
181,286,15,17,1,114,74,14,30,-94,0.1234097367801589,35,Combined
2039,296,15,198,28,51,56,184,66,-122,0.12341783018820465,35,Combined
1116,294,6,191,64,27,25,68,68,-14,0.12342457364011887,35,Combined
543,285,22,187,18,61,60,46,28,-48,0.12345159799786476,35,Combined
847,292,20,188,32,48,49,64,38,-28,0.12347687635132994,35,Combined
1057,291,18,179,48,35,35,68,50,-14,0.12350066988111173,35,Combined
705,286,20,183,29,45,52,56,36,-32,0.12352765341012466,35,Combined
756,292,20,191,26,54,54,60,34,-36,0.12353428650585534,35,Combined
2998,289,2,26,70,198,19,242,78,-16,0.1235614626192027,35,Combined
2716,278,8,18,49,181,39,224,70,-36,0.12358176043317175,35,Combined
994,290,4,177,79,21,9,66,80,-4,0.12371934202913511,35,Combined
3245,284,2,25,75,193,14,330,78,-172,0.12373612283583586,35,Combined
2084,296,16,198,25,55,59,186,66,-118,0.12380086842893835,35,Combined
972,293,9,190,52,30,35,66,58,-20,0.12381130678908248,35,Combined
2403,274,12,9,24,159,62,204,62,-62,0.12381315383296876,35,Combined
986,290,7,172,75,22,12,66,76,-4,0.12387281121394747,35,Combined
1612,293,9,189,54,29,33,166,74,-148,0.12387333791220595,35,Combined
2018,282,21,187,12,68,64,182,68,-104,0.12388649426148526,35,Combined
1813,287,16,187,29,42,55,174,68,-122,0.12389768579502404,35,Combined
988,290,9,155,76,21,9,66,76,0,0.12394640447996046,35,Combined
1613,292,10,188,52,30,35,166,74,-146,0.12408886282718236,35,Combined
1342,294,5,114,84,24,0,70,86,4,0.12409133899548531,35,Combined
3730,280,16,17,25,160,59,338,36,-136,0.1240927838987036,35,Combined
3662,283,6,19,43,186,45,336,54,-148,0.12413520744623785,35,Combined
1081,291,17,175,54,31,29,68,56,-10,0.12414218030034135,35,Combined
3982,286,16,22,21,161,62,348,34,-130,0.12417813459602874,35,Combined
2192,293,17,199,14,71,67,192,64,-106,0.1242044128285608,35,Combined
1894,294,19,189,38,45,45,176,74,-130,0.1242120127543435,35,Combined
3631,285,13,26,38,179,48,336,46,-150,0.12427131835970978,35,Combined
3867,277,17,13,18,147,64,342,32,-126,0.12427651106231748,35,Combined
1726,298,7,197,58,33,30,170,74,-152,0.12428590731726837,35,Combined
3997,283,11,17,21,165,65,348,38,-126,0.12429214175949514,35,Combined
3668,291,7,45,72,199,15,336,74,-174,0.12429237527014983,35,Combined
1173,292,11,112,78,22,0,68,82,8,0.12429375633408983,35,Combined
3222,100,0,10,60,191,29,330,70,-158,0.12429703869240676,35,Combined
2024,288,21,189,20,60,59,182,70,-112,0.1243021275910166,35,Combined
327,284,21,191,7,84,66,28,24,-72,0.12432515628696773,35,Combined
1287,293,13,159,70,26,13,70,70,0,0.12433453551034933,35,Combined
2625,280,13,20,36,173,50,218,68,-50,0.1243507607596996,35,Combined
608,284,21,184,23,51,57,50,32,-40,0.12435835913642919,35,Combined
3853,283,9,19,33,179,54,340,46,-140,0.124404163796507,35,Combined
3308,278,3,12,45,185,43,332,58,-148,0.12444518477160738,35,Combined
2918,287,4,26,61,195,28,238,74,-24,0.12446998313281821,35,Combined
1074,297,9,196,49,34,39,68,56,-24,0.12447268342218212,35,Combined
3852,284,10,21,34,180,53,340,46,-142,0.12453064023688089,35,Combined
4114,278,19,10,6,117,69,358,26,-104,0.12453264471514883,35,Combined
2805,284,11,29,51,185,36,230,74,-36,0.1245389493806895,35,Combined
627,294,17,198,19,64,63,52,32,-52,0.12456817920982784,35,Combined
2233,292,18,199,10,80,68,194,64,-102,0.12459046544413885,35,Combined
3367,287,9,54,73,195,12,332,74,-178,0.1246167400441584,35,Combined
3491,282,3,17,49,189,39,334,60,-152,0.12462011474819325,35,Combined
3774,281,7,16,34,180,54,338,48,-140,0.12462054994605398,35,Combined
929,298,12,197,37,43,49,66,46,-32,0.12462254793354088,35,Combined
1459,290,12,163,69,24,15,158,88,-160,0.12463159582813707,35,Combined
1705,290,19,180,44,37,38,168,78,-136,0.1246615526384351,35,Combined
1840,286,21,184,28,47,53,174,72,-120,0.1246957051870834,35,Combined
519,293,17,199,13,73,67,44,30,-62,0.12473864392844297,35,Combined
2103,285,22,190,11,75,64,186,68,-102,0.12474164517362049,35,Combined
367,289,15,197,6,84,72,30,30,-76,0.12479043876646222,35,Combined
2104,291,15,196,15,62,67,188,62,-108,0.12481123503549978,35,Combined
3249,275,12,13,30,166,56,332,42,-140,0.12482304618929829,35,Combined
3366,103,0,12,63,193,26,332,72,-160,0.12484224301762485,35,Combined
2711,283,13,25,40,179,46,224,70,-46,0.12484396179870376,35,Combined
780,287,20,182,35,41,47,60,40,-26,0.12484548683136143,35,Combined
3779,293,4,53,81,202,7,338,82,-178,0.1248663284056233,35,Combined
1893,295,18,189,40,44,44,176,74,-132,0.12487833321308744,35,Combined
279,284,15,193,4,85,73,22,30,-80,0.1248785664948934,35,Combined
3899,285,12,23,30,176,56,342,42,-140,0.1248884676506199,35,Combined
568,287,22,189,18,63,60,48,28,-48,0.12489127212320017,35,Combined
913,295,18,193,33,49,50,66,40,-30,0.12491620229001697,35,Combined
2214,285,14,195,1,98,74,194,60,-92,0.12491733012768498,35,Combined
1467,291,10,177,64,25,22,160,82,-156,0.12493001020386088,35,Combined
3417,274,12,10,26,161,60,334,40,-134,0.12493551936493956,35,Combined
901,288,8,108,81,18,0,64,84,6,0.12494862728404188,35,Combined
3167,283,10,28,53,185,34,330,58,-162,0.12495306945222197,35,Combined
1908,298,11,197,40,41,47,178,68,-134,0.12495976744745949,35,Combined
148,289,17,20,4,125,72,12,28,-100,0.12496346629158087,35,Combined
3973,275,16,9,11,132,69,348,30,-114,0.12497415780602542,35,Combined
2372,289,18,20,3,120,70,202,64,-86,0.12499494955793035,35,Combined
3676,290,2,29,72,199,16,336,76,-170,0.12502140824106747,35,Combined
229,286,15,196,0,102,74,18,30,-88,0.12502827392350277,35,Combined
458,289,15,195,13,65,69,38,32,-64,0.1250477723216978,35,Combined
2297,290,16,199,3,98,72,198,62,-94,0.12505132201961008,35,Combined
4135,279,13,11,8,132,73,358,32,-106,0.1250518261437297,35,Combined
3159,282,11,26,51,184,36,330,56,-160,0.12506102830785193,35,Combined
2844,281,6,23,62,188,26,232,76,-24,0.1250737810843337,35,Combined
3125,281,4,20,63,188,26,328,68,-164,0.1250744294660784,35,Combined
3174,276,3,10,45,183,43,330,58,-148,0.12508553535225456,35,Combined
713,293,13,195,28,46,57,56,40,-42,0.12511326553688837,35,Combined
3238,284,5,36,74,193,14,330,76,-174,0.12513298286090316,35,Combined
1854,297,10,197,41,38,46,176,68,-136,0.12515530638844813,35,Combined
2019,295,18,194,29,52,53,182,70,-122,0.12516098667282133,35,Combined
3591,289,8,127,81,19,2,334,86,172,0.12516114071578077,35,Combined
76,277,19,7,0,100,70,6,26,-92,0.12516150296595552,35,Combined
3138,274,8,10,35,172,52,330,48,-142,0.12516266012476843,35,Combined
2551,286,15,22,21,163,62,214,64,-66,0.12517298478086428,35,Combined
1419,296,9,161,76,27,9,72,76,0,0.12517625152388404,35,Combined
1022,291,0,201,87,21,2,66,88,-2,0.12518539535654138,35,Combined
3262,274,8,9,32,170,56,332,46,-138,0.1252577088007278,35,Combined
326,285,21,193,6,87,67,28,24,-74,0.12527293435505385,35,Combined
3723,290,11,148,75,22,8,336,88,166,0.12529014371726946,35,Combined
400,292,17,199,7,87,70,34,28,-74,0.1253164064948488,35,Combined
1934,297,16,193,39,45,45,178,72,-132,0.1253203290710821,35,Combined
600,285,22,186,21,56,58,50,30,-42,0.1253555995417248,35,Combined
3829,285,15,24,30,172,55,340,40,-142,0.12538971289717762,35,Combined
3510,285,2,19,57,193,31,334,66,-158,0.12539967355767706,35,Combined
3800,292,0,22,87,202,2,338,88,-178,0.1254034248008935,35,Combined
3713,110,1,9,82,200,7,336,86,-174,0.12543664506377894,35,Combined
3411,286,0,16,81,196,8,332,84,-174,0.12548069459790415,35,Combined
2624,281,14,21,34,172,51,218,68,-52,0.1255130785033274,35,Combined
1815,298,9,197,47,36,40,174,70,-142,0.12555662770182488,35,Combined
1436,292,2,188,78,22,11,158,84,-170,0.12555683844672968,35,Combined
1537,296,2,188,81,26,8,162,86,-172,0.12556351261109194,35,Combined
2811,284,3,19,53,191,36,232,68,-30,0.12557273946949446,35,Combined
1558,293,8,188,58,28,29,164,76,-152,0.12558895341855902,35,Combined
3247,283,0,14,73,193,16,330,78,-168,0.12559482893906151,35,Combined
2219,278,14,9,6,124,73,194,60,-82,0.12559484555843312,35,Combined
3132,275,11,13,35,171,52,330,46,-144,0.12559705239447397,35,Combined
466,284,22,188,14,68,63,40,26,-56,0.1256211421046848,35,Combined
1356,299,9,196,52,36,35,72,58,-20,0.12565876826165973,35,Combined
1865,283,19,185,22,51,59,176,68,-114,0.12568206710959676,35,Combined
3099,279,8,20,51,183,36,328,58,-158,0.12570815139341607,35,Combined
2472,275,13,12,28,163,58,208,64,-58,0.1257124875235021,35,Combined
2153,294,16,199,17,64,65,190,64,-110,0.12572006204849445,35,Combined
2273,291,18,199,7,89,69,196,64,-98,0.12573040962913343,35,Combined
653,287,16,188,28,43,56,52,38,-40,0.12575986180385185,35,Combined
3974,285,17,21,19,155,63,348,32,-128,0.12576640717489834,35,Combined
3996,284,12,19,22,167,64,348,38,-128,0.12577228796095674,35,Combined
1345,297,15,189,48,39,37,72,52,-18,0.1257778051861696,35,Combined
1536,291,16,172,59,29,25,162,84,-150,0.12578452535817852,35,Combined
131,278,17,188,0,95,72,10,28,-88,0.12584266680517944,35,Combined
3856,295,8,133,81,25,2,340,86,172,0.12584487450088727,35,Combined
3868,276,16,11,17,144,65,342,32,-124,0.125847033164678,35,Combined
824,296,12,197,34,43,52,62,44,-36,0.12584965869114548,35,Combined
3968,282,18,18,16,146,64,348,30,-124,0.12585237443049416,35,Combined
838,288,17,182,41,35,42,62,46,-22,0.12587311024098694,35,Combined
2064,289,15,194,15,60,67,186,62,-108,0.12589623579514705,35,Combined
1006,290,11,110,78,20,0,66,82,8,0.12596323426209957,35,Combined
2452,287,15,21,12,147,69,208,62,-76,0.12596862166537617,35,Combined
891,289,16,180,46,33,38,64,50,-18,0.12603972143860978,35,Combined
2840,284,11,30,55,187,32,232,76,-32,0.12610777488052946,35,Combined
3938,276,17,10,13,136,67,346,30,-118,0.12613209518919463,35,Combined
559,291,14,196,18,58,66,46,34,-56,0.1261452373893784,35,Combined
3085,110,1,336,88,201,1,246,88,0,0.12619265703642954,35,Combined
2940,287,10,38,62,192,25,238,80,-26,0.12619746835063586,35,Combined
136,281,15,11,0,105,74,10,30,-92,0.12620420708843233,35,Combined
3175,283,10,30,56,187,31,330,60,-164,0.1262117410108021,35,Combined
3653,286,11,27,45,185,42,336,52,-154,0.1262121088904697,35,Combined
2502,281,17,18,23,158,60,210,66,-64,0.12622218520886302,35,Combined
3231,285,7,39,72,193,15,330,74,-174,0.1262294020812475,35,Combined
1295,296,3,197,70,27,19,70,74,-12,0.12623270719462595,35,Combined
3792,292,12,142,75,24,6,338,86,166,0.12623777175800074,35,Combined
3300,277,3,11,43,183,46,332,56,-146,0.12625393232996363,35,Combined
2642,285,14,24,30,174,55,220,66,-56,0.1262841825921517,35,Combined
3821,284,16,23,28,168,56,340,38,-140,0.126287905485988,35,Combined
844,295,18,194,30,52,53,64,38,-34,0.12629458549358652,35,Combined
260,281,21,189,5,85,67,22,24,-76,0.12631326809393661,35,Combined
839,293,12,192,40,36,47,62,48,-30,0.12633881795475393,35,Combined
1933,284,21,185,20,56,59,178,70,-112,0.12637900656095108,35,Combined
115,281,21,11,0,103,68,10,24,-92,0.1263972687033256,35,Combined
3104,280,8,21,54,184,34,328,60,-160,0.1264175958708127,35,Combined
269,290,17,200,0,107,72,22,28,-88,0.1264239852773926,35,Combined
915,293,20,188,35,47,47,66,40,-26,0.12642597176435383,35,Combined
3518,289,9,46,69,196,18,334,70,-174,0.12643652215435708,35,Combined
3859,294,12,153,73,26,9,340,88,164,0.12644301872173627,35,Combined
3892,286,14,24,29,173,56,342,40,-140,0.1264492577337118,35,Combined
1149,291,12,141,75,23,7,68,76,4,0.12645671979233625,35,Combined
1478,290,13,172,63,26,22,160,84,-154,0.12649333336506655,35,Combined
1429,110,0,200,87,20,2,156,88,-178,0.12650405629666128,35,Combined
980,290,13,179,57,28,28,66,60,-12,0.12654393865867805,35,Combined
1738,287,19,182,36,40,46,170,74,-128,0.12656224339574992,35,Combined
2342,290,18,19,0,110,71,200,64,-90,0.12657835217479907,35,Combined
237,290,18,199,0,109,71,20,26,-90,0.12657835217479907,35,Combined
1828,299,10,197,50,37,37,174,72,-144,0.1266040068320366,35,Combined
2568,284,12,20,26,172,60,216,62,-60,0.1266244742621626,35,Combined
2923,104,1,10,68,195,21,238,74,-14,0.12663627104780137,35,Combined
1611,294,8,191,56,29,32,166,74,-150,0.12664391486830975,35,Combined
2309,290,18,199,3,99,70,198,64,-94,0.12664461560831347,35,Combined
2746,281,11,24,48,182,39,226,72,-38,0.12669316584603021,35,Combined
283,281,21,189,6,83,67,24,24,-74,0.12671364577323713,35,Combined
3763,285,12,26,37,180,49,338,46,-148,0.12672681643090908,35,Combined
2250,282,20,13,1,107,68,194,66,-88,0.12673804802880867,35,Combined
3615,283,15,23,33,173,52,336,42,-146,0.12677450610846522,35,Combined
3001,107,1,12,74,198,15,242,78,-10,0.12679017048772706,35,Combined
3134,278,12,19,40,175,47,330,48,-150,0.12680113445152355,35,Combined
3120,281,6,22,61,187,27,328,66,-164,0.12680900041320708,35,Combined
1424,296,8,162,78,27,8,72,78,0,0.12684843749306374,35,Combined
3152,282,11,25,48,182,39,330,54,-158,0.1268765726939816,35,Combined
795,290,13,189,38,36,48,60,46,-30,0.12693790521395187,35,Combined
344,289,15,197,5,87,73,28,30,-78,0.12694085484978815,35,Combined
2180,292,15,198,12,72,69,192,62,-104,0.12694461141909627,35,Combined
3583,289,9,117,80,19,1,334,84,172,0.12694969711692677,35,Combined
2622,275,8,13,42,177,46,218,66,-42,0.12696971011911318,35,Combined
2753,279,0,10,53,188,36,228,66,-28,0.1269760050024829,35,Combined
3471,286,11,30,51,188,36,334,56,-160,0.12700065949073025,35,Combined
1626,289,16,181,46,33,39,166,76,-138,0.1270026331120111,35,Combined
4,277,19,9,4,111,70,0,26,-100,0.1270124922525029,35,Combined
366,280,19,186,11,66,67,30,28,-64,0.12703578144974628,35,Combined
1557,293,7,190,60,27,28,164,76,-154,0.12705656085963937,35,Combined
2931,104,1,9,71,194,18,238,76,-12,0.1270891966080337,35,Combined
2762,278,1,10,56,187,33,228,68,-26,0.12712891541363225,35,Combined
3664,285,7,24,48,189,40,336,56,-154,0.12713428330061077,35,Combined
4049,276,14,9,10,134,72,352,32,-110,0.12714262162864345,35,Combined
1614,291,11,186,51,30,36,166,74,-144,0.12715103277582598,35,Combined
1667,292,11,189,48,31,39,168,72,-142,0.12716634066778817,35,Combined
2479,275,8,10,30,171,58,210,60,-54,0.12716953304814688,35,Combined
1559,292,9,186,57,28,30,164,76,-150,0.12717753668900056,35,Combined
3670,290,4,33,71,198,18,336,74,-170,0.12717949155930444,35,Combined
755,293,20,193,26,56,56,60,34,-38,0.1271846813572612,35,Combined
236,280,21,189,4,86,68,20,24,-78,0.12720825260588342,35,Combined
3497,283,3,17,52,190,37,334,62,-154,0.12721978357530236,35,Combined
3088,113,0,23,87,203,2,248,88,-2,0.12722220765498765,35,Combined
592,288,15,191,23,49,61,48,36,-48,0.12723663437118665,35,Combined
140,280,21,190,0,98,68,12,24,-88,0.12723983267821345,35,Combined
1971,282,21,186,14,64,63,180,68,-106,0.1272411508518093,35,Combined
2993,286,9,47,71,194,15,240,86,-18,0.12724639482839667,35,Combined
1013,290,11,96,78,200,2,66,84,10,0.12729283137168776,35,Combined
4109,284,13,18,14,153,70,356,34,-116,0.12731789874938654,35,Combined
2850,102,0,10,62,192,27,234,70,-20,0.12733147223831207,35,Combined
482,282,19,185,17,56,62,40,30,-52,0.12733521919276766,35,Combined
1449,290,11,168,69,24,16,158,86,-160,0.12736431052839858,35,Combined
